Date,Country/Region,Province/State,Lat,Long,ConfirmedToDate,NewConfirmed,DaysToDouble_New,NewConfirmed_2DayAvg,DaysToDouble_2DayAvg,DeathsToDate,NewDeaths,DaysToDoubleDeath_New,NewDeaths_2DayAvg,DaysToDoubleDeath_2DayAvg,Recovered,ActiveCases,DaysIn,DaysIn5,DaysIn100,DaysIn250,DaysIn1000,DaysInDeaths,DaysInDeaths5,DaysInDeaths100,DaysInDeaths250,DaysInDeaths1000
1/28/20,China,Tibet,31.6927,88.0924,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/29/20,China,Tibet,31.6927,88.0924,0,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
1/30/20,China,Tibet,31.6927,88.0924,1,1,,0.5,,0,0,,0,,0,1,1,0,0,0,0,0,0,0,0,0
1/31/20,China,Tibet,31.6927,88.0924,1,0,,0.5,1.4,0,0,,0,,0,1,2,0,0,0,0,0,0,0,0,0
2/1/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,3,0,0,0,0,0,0,0,0,0
2/2/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,4,0,0,0,0,0,0,0,0,0
2/3/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,5,0,0,0,0,0,0,0,0,0
2/4/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,6,0,0,0,0,0,0,0,0,0
2/5/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,7,0,0,0,0,0,0,0,0,0
2/6/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,8,0,0,0,0,0,0,0,0,0
2/7/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,9,0,0,0,0,0,0,0,0,0
2/8/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,10,0,0,0,0,0,0,0,0,0
2/9/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,11,0,0,0,0,0,0,0,0,0
2/10/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,12,0,0,0,0,0,0,0,0,0
2/11/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,0,1,13,0,0,0,0,0,0,0,0,0
2/12/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,14,0,0,0,0,0,0,0,0,0
2/13/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,15,0,0,0,0,0,0,0,0,0
2/14/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,16,0,0,0,0,0,0,0,0,0
2/15/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,17,0,0,0,0,0,0,0,0,0
2/16/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,18,0,0,0,0,0,0,0,0,0
2/17/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,19,0,0,0,0,0,0,0,0,0
2/18/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,20,0,0,0,0,0,0,0,0,0
2/19/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,21,0,0,0,0,0,0,0,0,0
2/20/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,22,0,0,0,0,0,0,0,0,0
2/21/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,23,0,0,0,0,0,0,0,0,0
2/22/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,24,0,0,0,0,0,0,0,0,0
2/23/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,25,0,0,0,0,0,0,0,0,0
2/24/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,26,0,0,0,0,0,0,0,0,0
2/25/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,27,0,0,0,0,0,0,0,0,0
2/26/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,28,0,0,0,0,0,0,0,0,0
2/27/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,29,0,0,0,0,0,0,0,0,0
2/28/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,30,0,0,0,0,0,0,0,0,0
2/29/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,31,0,0,0,0,0,0,0,0,0
3/1/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,32,0,0,0,0,0,0,0,0,0
3/2/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,33,0,0,0,0,0,0,0,0,0
3/3/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,34,0,0,0,0,0,0,0,0,0
3/4/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,35,0,0,0,0,0,0,0,0,0
3/5/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,36,0,0,0,0,0,0,0,0,0
3/6/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,37,0,0,0,0,0,0,0,0,0
3/7/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,38,0,0,0,0,0,0,0,0,0
3/8/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,39,0,0,0,0,0,0,0,0,0
3/9/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,40,0,0,0,0,0,0,0,0,0
3/10/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,41,0,0,0,0,0,0,0,0,0
3/11/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,42,0,0,0,0,0,0,0,0,0
3/12/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,43,0,0,0,0,0,0,0,0,0
3/13/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,44,0,0,0,0,0,0,0,0,0
3/14/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,45,0,0,0,0,0,0,0,0,0
3/15/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,46,0,0,0,0,0,0,0,0,0
3/16/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,47,0,0,0,0,0,0,0,0,0
3/17/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,48,0,0,0,0,0,0,0,0,0
3/18/20,China,Tibet,31.6927,88.0924,1,0,,0,,0,0,,0,,1,0,49,0,0,0,0,0,0,0,0,0
1/22/20,China,Xinjiang,41.1129,85.2401,0,0,1.0,0,1.0,0,0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
1/23/20,China,Xinjiang,41.1129,85.2401,2,2,,1,,0,0,,0,,0,2,1,0,0,0,0,0,0,0,0,0
1/24/20,China,Xinjiang,41.1129,85.2401,2,0,,1,1.4,0,0,,0,,0,2,2,0,0,0,0,0,0,0,0,0
1/25/20,China,Xinjiang,41.1129,85.2401,3,1,,0.5,,0,0,,0,,0,3,3,0,0,0,0,0,0,0,0,0
1/26/20,China,Xinjiang,41.1129,85.2401,4,1,0.7,1,0.7,0,0,,0,,0,4,4,0,0,0,0,0,0,0,0,0
1/27/20,China,Xinjiang,41.1129,85.2401,5,1,0.7,1,0.7,0,0,,0,,0,5,5,1,0,0,0,0,0,0,0,0
1/28/20,China,Xinjiang,41.1129,85.2401,10,5,0.1,3,0.2,0,0,,0,,0,10,6,2,0,0,0,0,0,0,0,0
1/29/20,China,Xinjiang,41.1129,85.2401,13,3,1.2,4,0.9,0,0,,0,,0,13,7,3,0,0,0,0,0,0,0,0
1/30/20,China,Xinjiang,41.1129,85.2401,14,1,2.1,2,1.1,0,0,,0,,0,14,8,4,0,0,0,0,0,0,0,0
1/31/20,China,Xinjiang,41.1129,85.2401,17,3,0.2,2,0.3,0,0,,0,,0,17,9,5,0,0,0,0,0,0,0,0
2/1/20,China,Xinjiang,41.1129,85.2401,18,1,2.1,2,1.1,0,0,,0,,0,18,10,6,0,0,0,0,0,0,0,0
2/2/20,China,Xinjiang,41.1129,85.2401,21,3,0.2,2,0.3,0,0,,0,,0,21,11,7,0,0,0,0,0,0,0,0
2/3/20,China,Xinjiang,41.1129,85.2401,24,3,0.7,3,0.7,0,0,,0,,0,24,12,8,0,0,0,0,0,0,0,0
2/4/20,China,Xinjiang,41.1129,85.2401,29,5,0.4,4,0.5,0,0,,0,,0,29,13,9,0,0,0,0,0,0,0,0
2/5/20,China,Xinjiang,41.1129,85.2401,32,3,1.2,4,0.9,0,0,,0,,0,32,14,10,0,0,0,0,0,0,0,0
2/6/20,China,Xinjiang,41.1129,85.2401,36,4,0.5,3.5,0.6,0,0,,0,,0,36,15,11,0,0,0,0,0,0,0,0
2/7/20,China,Xinjiang,41.1129,85.2401,39,3,0.9,3.5,0.8,0,0,,0,,0,39,16,12,0,0,0,0,0,0,0,0
2/8/20,China,Xinjiang,41.1129,85.2401,42,3,0.7,3,0.7,0,0,,0,,0,42,17,13,0,0,0,0,0,0,0,0
2/9/20,China,Xinjiang,41.1129,85.2401,45,3,0.7,3,0.7,0,0,,0,,0,45,18,14,0,0,0,0,0,0,0,0
2/10/20,China,Xinjiang,41.1129,85.2401,49,4,0.5,3.5,0.6,0,0,,0,,0,49,19,15,0,0,0,0,0,0,0,0
2/11/20,China,Xinjiang,41.1129,85.2401,55,6,0.5,5,0.6,0,0,,0,,3,52,20,16,0,0,0,0,0,0,0,0
2/12/20,China,Xinjiang,41.1129,85.2401,59,4,1.1,5,0.8,0,0,,0,,3,56,21,17,0,0,0,0,0,0,0,0
2/13/20,China,Xinjiang,41.1129,85.2401,63,4,0.7,4,0.7,1,1,,0.5,,6,56,22,18,0,0,0,1,0,0,0,0
2/14/20,China,Xinjiang,41.1129,85.2401,65,2,1.4,3,0.9,1,0,,0.5,1.4,6,58,23,19,0,0,0,2,0,0,0,0
2/15/20,China,Xinjiang,41.1129,85.2401,70,5,0.3,3.5,0.4,1,0,,0,,10,59,24,20,0,0,0,3,0,0,0,0
2/16/20,China,Xinjiang,41.1129,85.2401,71,1,3.5,3,1.2,1,0,,0,,12,58,25,21,0,0,0,4,0,0,0,0
2/17/20,China,Xinjiang,41.1129,85.2401,75,4,0.2,2.5,0.3,1,0,,0,,12,62,26,22,0,0,0,5,0,0,0,0
2/18/20,China,Xinjiang,41.1129,85.2401,76,1,2.8,2.5,1.1,1,0,,0,,12,63,27,23,0,0,0,6,0,0,0,0
2/19/20,China,Xinjiang,41.1129,85.2401,76,0,,0.5,1.4,1,0,,0,,20,55,28,24,0,0,0,7,0,0,0,0
2/20/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,1,0,,0,,22,53,29,25,0,0,0,8,0,0,0,0
2/21/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,1,0,,0,,24,51,30,26,0,0,0,9,0,0,0,0
2/22/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,2,1,,0.5,,25,49,31,27,0,0,0,10,0,0,0,0
2/23/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,2,0,,0.5,1.4,28,46,32,28,0,0,0,11,0,0,0,0
2/24/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,2,0,,0,,30,44,33,29,0,0,0,12,0,0,0,0
2/25/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,2,0,,0,,30,44,34,30,0,0,0,13,0,0,0,0
2/26/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,2,0,,0,,34,40,35,31,0,0,0,14,0,0,0,0
2/27/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,2,0,,0,,43,31,36,32,0,0,0,15,0,0,0,0
2/28/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,1,,0.5,,52,21,37,33,0,0,0,16,0,0,0,0
2/29/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0.5,1.4,62,11,38,34,0,0,0,17,0,0,0,0
3/1/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,64,9,39,35,0,0,0,18,0,0,0,0
3/2/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,66,7,40,36,0,0,0,19,0,0,0,0
3/3/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,68,5,41,37,0,0,0,20,0,0,0,0
3/4/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,69,4,42,38,0,0,0,21,0,0,0,0
3/5/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,70,3,43,39,0,0,0,22,0,0,0,0
3/6/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,71,2,44,40,0,0,0,23,0,0,0,0
3/7/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,72,1,45,41,0,0,0,24,0,0,0,0
3/8/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,46,42,0,0,0,25,0,0,0,0
3/9/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,47,43,0,0,0,26,0,0,0,0
3/10/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,48,44,0,0,0,27,0,0,0,0
3/11/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,49,45,0,0,0,28,0,0,0,0
3/12/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,50,46,0,0,0,29,0,0,0,0
3/13/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,51,47,0,0,0,30,0,0,0,0
3/14/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,52,48,0,0,0,31,0,0,0,0
3/15/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,53,49,0,0,0,32,0,0,0,0
3/16/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,54,50,0,0,0,33,0,0,0,0
3/17/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,55,51,0,0,0,34,0,0,0,0
3/18/20,China,Xinjiang,41.1129,85.2401,76,0,,0,,3,0,,0,,73,0,56,52,0,0,0,35,0,0,0,0
1/22/20,China,Yunnan,24.974,101.487,1,1,1.0,1,1.0,0,0,1.0,0,1.0,0,1,,0,0,0,0,0,0,0,0,0
1/23/20,China,Yunnan,24.974,101.487,2,1,0.7,1,0.7,0,0,,0,,0,2,1,0,0,0,0,0,0,0,0,0
1/24/20,China,Yunnan,24.974,101.487,5,3,0.2,2,0.3,0,0,,0,,0,5,2,1,0,0,0,0,0,0,0,0
1/25/20,China,Yunnan,24.974,101.487,11,6,0.3,4.5,0.5,0,0,,0,,0,11,3,2,0,0,0,0,0,0,0,0
1/26/20,China,Yunnan,24.974,101.487,16,5,0.8,5.5,0.8,0,0,,0,,0,16,4,3,0,0,0,0,0,0,0,0
1/27/20,China,Yunnan,24.974,101.487,26,10,0.3,7.5,0.5,0,0,,0,,0,26,5,4,0,0,0,0,0,0,0,0
1/28/20,China,Yunnan,24.974,101.487,44,18,0.4,14,0.5,0,0,,0,,0,44,6,5,0,0,0,0,0,0,0,0
1/29/20,China,Yunnan,24.974,101.487,55,11,1.1,14.5,0.9,0,0,,0,,0,55,7,6,0,0,0,0,0,0,0,0
1/30/20,China,Yunnan,24.974,101.487,70,15,0.5,13,0.6,0,0,,0,,0,70,8,7,0,0,0,0,0,0,0,0
1/31/20,China,Yunnan,24.974,101.487,83,13,0.8,14,0.8,0,0,,0,,1,82,9,8,0,0,0,0,0,0,0,0
2/1/20,China,Yunnan,24.974,101.487,93,10,0.9,11.5,0.8,0,0,,0,,2,91,10,9,0,0,0,0,0,0,0,0
2/2/20,China,Yunnan,24.974,101.487,105,12,0.6,11,0.6,0,0,,0,,3,102,11,10,1,0,0,0,0,0,0,0
2/3/20,China,Yunnan,24.974,101.487,117,12,0.7,12,0.7,0,0,,0,,5,112,12,11,2,0,0,0,0,0,0,0
2/4/20,China,Yunnan,24.974,101.487,122,5,1.7,8.5,1.0,0,0,,0,,5,117,13,12,3,0,0,0,0,0,0,0
2/5/20,China,Yunnan,24.974,101.487,128,6,0.6,5.5,0.6,0,0,,0,,5,123,14,13,4,0,0,0,0,0,0,0
2/6/20,China,Yunnan,24.974,101.487,133,5,0.8,5.5,0.8,0,0,,0,,7,126,15,14,5,0,0,0,0,0,0,0
2/7/20,China,Yunnan,24.974,101.487,138,5,0.7,5,0.7,0,0,,0,,12,126,16,15,6,0,0,0,0,0,0,0
2/8/20,China,Yunnan,24.974,101.487,138,0,,2.5,1.4,0,0,,0,,17,121,17,16,7,0,0,0,0,0,0,0
2/9/20,China,Yunnan,24.974,101.487,141,3,,1.5,,0,0,,0,,18,123,18,17,8,0,0,0,0,0,0,0
2/10/20,China,Yunnan,24.974,101.487,149,8,0.3,5.5,0.4,0,0,,0,,19,130,19,18,9,0,0,0,0,0,0,0
2/11/20,China,Yunnan,24.974,101.487,153,4,1.4,6,0.9,0,0,,0,,20,133,20,19,10,0,0,0,0,0,0,0
2/12/20,China,Yunnan,24.974,101.487,154,1,2.8,2.5,1.1,0,0,,0,,26,128,21,20,11,0,0,0,0,0,0,0
2/13/20,China,Yunnan,24.974,101.487,156,2,0.3,1.5,0.5,0,0,,0,,27,129,22,21,12,0,0,0,0,0,0,0
2/14/20,China,Yunnan,24.974,101.487,162,6,0.2,4,0.3,0,0,,0,,36,126,23,22,13,0,0,0,0,0,0,0
2/15/20,China,Yunnan,24.974,101.487,168,6,0.7,6,0.7,0,0,,0,,42,126,24,23,14,0,0,0,0,0,0,0
2/16/20,China,Yunnan,24.974,101.487,171,3,1.4,4.5,0.9,0,0,,0,,42,129,25,24,15,0,0,0,0,0,0,0
2/17/20,China,Yunnan,24.974,101.487,171,0,,1.5,1.4,0,0,,0,,47,124,26,25,16,0,0,0,0,0,0,0
2/18/20,China,Yunnan,24.974,101.487,172,1,,0.5,,0,0,,0,,57,115,27,26,17,0,0,0,0,0,0,0
2/19/20,China,Yunnan,24.974,101.487,172,0,,0.5,1.4,1,1,,0.5,,60,111,28,27,18,0,0,1,0,0,0,0
2/20/20,China,Yunnan,24.974,101.487,174,2,,1,,2,1,0.7,1,0.7,79,93,29,28,19,0,0,2,0,0,0,0
2/21/20,China,Yunnan,24.974,101.487,174,0,,1,1.4,2,0,,0.5,1.4,96,76,30,29,20,0,0,3,0,0,0,0
2/22/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,107,65,31,30,21,0,0,4,0,0,0,0
2/23/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,115,57,32,31,22,0,0,5,0,0,0,0
2/24/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,124,48,33,32,23,0,0,6,0,0,0,0
2/25/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,129,43,34,33,24,0,0,7,0,0,0,0
2/26/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,144,28,35,34,25,0,0,8,0,0,0,0
2/27/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,150,22,36,35,26,0,0,9,0,0,0,0
2/28/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,156,16,37,36,27,0,0,10,0,0,0,0
2/29/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,157,15,38,37,28,0,0,11,0,0,0,0
3/1/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,163,9,39,38,29,0,0,12,0,0,0,0
3/2/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,168,4,40,39,30,0,0,13,0,0,0,0
3/3/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,169,3,41,40,31,0,0,14,0,0,0,0
3/4/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,169,3,42,41,32,0,0,15,0,0,0,0
3/5/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,169,3,43,42,33,0,0,16,0,0,0,0
3/6/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,44,43,34,0,0,17,0,0,0,0
3/7/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,45,44,35,0,0,18,0,0,0,0
3/8/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,46,45,36,0,0,19,0,0,0,0
3/9/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,47,46,37,0,0,20,0,0,0,0
3/10/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,48,47,38,0,0,21,0,0,0,0
3/11/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,49,48,39,0,0,22,0,0,0,0
3/12/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,50,49,40,0,0,23,0,0,0,0
3/13/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,170,2,51,50,41,0,0,24,0,0,0,0
3/14/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,172,0,52,51,42,0,0,25,0,0,0,0
3/15/20,China,Yunnan,24.974,101.487,174,0,,0,,2,0,,0,,172,0,53,52,43,0,0,26,0,0,0,0
3/16/20,China,Yunnan,24.974,101.487,176,2,,1,,2,0,,0,,172,2,54,53,44,0,0,27,0,0,0,0
3/17/20,China,Yunnan,24.974,101.487,176,0,,1,1.4,2,0,,0,,172,2,55,54,45,0,0,28,0,0,0,0
3/18/20,China,Yunnan,24.974,101.487,176,0,,0,,2,0,,0,,172,2,56,55,46,0,0,29,0,0,0,0
1/22/20,China,Zhejiang,29.1832,120.0934,10,10,1.0,10,1.0,0,0,1.0,0,1.0,0,10,,,0,0,0,0,0,0,0,0
1/23/20,China,Zhejiang,29.1832,120.0934,27,17,0.4,13.5,0.5,0,0,,0,,0,27,1,1,0,0,0,0,0,0,0,0
1/24/20,China,Zhejiang,29.1832,120.0934,43,16,0.7,16.5,0.7,0,0,,0,,1,42,2,2,0,0,0,0,0,0,0,0
1/25/20,China,Zhejiang,29.1832,120.0934,62,19,0.6,17.5,0.6,0,0,,0,,1,61,3,3,0,0,0,0,0,0,0,0
1/26/20,China,Zhejiang,29.1832,120.0934,104,42,0.3,30.5,0.4,0,0,,0,,1,103,4,4,1,0,0,0,0,0,0,0
1/27/20,China,Zhejiang,29.1832,120.0934,128,24,1.2,33,0.9,0,0,,0,,1,127,5,5,2,0,0,0,0,0,0,0
1/28/20,China,Zhejiang,29.1832,120.0934,173,45,0.4,34.5,0.5,0,0,,0,,3,170,6,6,3,0,0,0,0,0,0,0
1/29/20,China,Zhejiang,29.1832,120.0934,296,123,0.3,84,0.4,0,0,,0,,3,293,7,7,4,1,0,0,0,0,0,0
1/30/20,China,Zhejiang,29.1832,120.0934,428,132,0.7,127.5,0.7,0,0,,0,,4,424,8,8,5,2,0,0,0,0,0,0
1/31/20,China,Zhejiang,29.1832,120.0934,538,110,0.8,121,0.8,0,0,,0,,14,524,9,9,6,3,0,0,0,0,0,0
2/1/20,China,Zhejiang,29.1832,120.0934,599,61,1.3,85.5,0.9,0,0,,0,,21,578,10,10,7,4,0,0,0,0,0,0
2/2/20,China,Zhejiang,29.1832,120.0934,661,62,0.7,61.5,0.7,0,0,,0,,32,629,11,11,8,5,0,0,0,0,0,0
2/3/20,China,Zhejiang,29.1832,120.0934,724,63,0.7,62.5,0.7,0,0,,0,,43,681,12,12,9,6,0,0,0,0,0,0
2/4/20,China,Zhejiang,29.1832,120.0934,829,105,0.4,84,0.5,0,0,,0,,62,767,13,13,10,7,0,0,0,0,0,0
2/5/20,China,Zhejiang,29.1832,120.0934,895,66,1.1,85.5,0.9,0,0,,0,,78,817,14,14,11,8,0,0,0,0,0,0
2/6/20,China,Zhejiang,29.1832,120.0934,954,59,0.8,62.5,0.7,0,0,,0,,94,860,15,15,12,9,0,0,0,0,0,0
2/7/20,China,Zhejiang,29.1832,120.0934,1006,52,0.8,55.5,0.7,0,0,,0,,123,883,16,16,13,10,1,0,0,0,0,0
2/8/20,China,Zhejiang,29.1832,120.0934,1048,42,0.9,47,0.8,0,0,,0,,175,873,17,17,14,11,2,0,0,0,0,0
2/9/20,China,Zhejiang,29.1832,120.0934,1075,27,1.1,34.5,0.9,0,0,,0,,201,874,18,18,15,12,3,0,0,0,0,0
2/10/20,China,Zhejiang,29.1832,120.0934,1092,17,1.1,22,0.9,0,0,,0,,242,850,19,19,16,13,4,0,0,0,0,0
2/11/20,China,Zhejiang,29.1832,120.0934,1117,25,0.5,21,0.6,0,0,,0,,270,847,20,20,17,14,5,0,0,0,0,0
2/12/20,China,Zhejiang,29.1832,120.0934,1131,14,1.2,19.5,0.9,0,0,,0,,321,810,21,21,18,15,6,0,0,0,0,0
2/13/20,China,Zhejiang,29.1832,120.0934,1145,14,0.7,14,0.7,0,0,,0,,360,785,22,22,19,16,7,0,0,0,0,0
2/14/20,China,Zhejiang,29.1832,120.0934,1155,10,1.0,12,0.8,0,0,,0,,403,752,23,23,20,17,8,0,0,0,0,0
2/15/20,China,Zhejiang,29.1832,120.0934,1162,7,1.0,8.5,0.8,0,0,,0,,428,734,24,24,21,18,9,0,0,0,0,0
2/16/20,China,Zhejiang,29.1832,120.0934,1167,5,1.0,6,0.8,0,0,,0,,456,711,25,25,22,19,10,0,0,0,0,0
2/17/20,China,Zhejiang,29.1832,120.0934,1171,4,0.9,4.5,0.8,0,0,,0,,507,664,26,26,23,20,11,0,0,0,0,0
2/18/20,China,Zhejiang,29.1832,120.0934,1172,1,2.8,2.5,1.1,0,0,,0,,535,637,27,27,24,21,12,0,0,0,0,0
2/19/20,China,Zhejiang,29.1832,120.0934,1174,2,0.3,1.5,0.5,0,0,,0,,604,570,28,28,25,22,13,0,0,0,0,0
2/20/20,China,Zhejiang,29.1832,120.0934,1175,1,1.4,1.5,0.9,1,1,,0.5,,633,541,29,29,26,23,14,1,0,0,0,0
2/21/20,China,Zhejiang,29.1832,120.0934,1203,28,0.0,14.5,0.0,1,0,,0.5,1.4,679,523,30,30,27,24,15,2,0,0,0,0
2/22/20,China,Zhejiang,29.1832,120.0934,1205,2,9.8,15,1.3,1,0,,0,,719,485,31,31,28,25,16,3,0,0,0,0
2/23/20,China,Zhejiang,29.1832,120.0934,1205,0,,1,1.4,1,0,,0,,760,444,32,32,29,26,17,4,0,0,0,0
2/24/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,782,422,33,33,30,27,18,5,0,0,0,0
2/25/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,808,396,34,34,31,28,19,6,0,0,0,0
2/26/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,867,337,35,35,32,29,20,7,0,0,0,0
2/27/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,932,272,36,36,33,30,21,8,0,0,0,0
2/28/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,975,229,37,37,34,31,22,9,0,0,0,0
2/29/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,1016,188,38,38,35,32,23,10,0,0,0,0
3/1/20,China,Zhejiang,29.1832,120.0934,1205,0,,0,,1,0,,0,,1046,158,39,39,36,33,24,11,0,0,0,0
