Date,Country,State,Lat,Long,Cases,Type
3/19/2020,Honduras,,15.2,-86.2419,12,confirmed
3/19/2020,Cuba,,22,-80,11,confirmed
3/19/2020,Paraguay,,-23.4425,-58.4438,11,confirmed
3/19/2020,Rwanda,,-1.9403,29.8739,11,confirmed
3/19/2020,Ghana,,7.9465,-1.0232,9,confirmed
3/19/2020,"Cote d'Ivoire",,,,9,confirmed
3/19/2020,Monaco,,43.7333,7.4167,9,confirmed
3/19/2020,Trinidad and Tobago,,10.6918,-61.2225,9,confirmed
3/19/2020,Guatemala,,15.7835,-90.2308,8,confirmed
3/19/2020,Montenegro,,42.5,19.3,8,confirmed
3/19/2020,Nigeria,,9.082,8.6753,12,confirmed
3/19/2020,Kenya,,-0.0236,37.9062,7,confirmed
3/19/2020,Ethiopia,,9.145,40.4897,6,confirmed
3/19/2020,Mongolia,,46.8625,103.8467,6,confirmed
3/19/2020,Seychelles,,-4.6796,55.492,6,confirmed
3/19/2020,Tanzania,,-6.369,34.8888,6,confirmed
3/19/2020,Equatorial Guinea,,1.5,10,4,confirmed
3/19/2020,Guyana,,5,-58.75,4,confirmed
3/19/2020,Gabon,,-0.8037,11.6094,3,confirmed
3/19/2020,Kyrgyzstan,,41.2044,74.7661,3,confirmed
3/19/2020,Mauritius,,-20.2,57.5,3,confirmed
3/19/2020,Barbados,,13.1939,-59.5432,2,confirmed
3/19/2020,Benin,,9.3077,2.3158,2,confirmed
3/19/2020,Liberia,,6.4281,-9.4295,2,confirmed
3/19/2020,Mauritania,,21.0079,10.9408,2,confirmed
3/19/2020,Namibia,,-22.9576,18.4904,2,confirmed
3/19/2020,Saint Lucia,,13.9094,-60.9789,2,confirmed
3/19/2020,Sudan,,12.8628,30.2176,2,confirmed
3/19/2020,Zambia,,-15.4167,28.2833,2,confirmed
3/19/2020,Antigua and Barbuda,,17.0608,-61.7964,1,confirmed
3/19/2020,The Bahamas,,,,1,confirmed
3/19/2020,Bhutan,,27.5142,90.4336,1,confirmed
3/19/2020,Chad,,,,1,confirmed
3/19/2020,Central African Republic,,6.6111,20.9394,1,confirmed
3/19/2020,Republic of the Congo,,,,1,confirmed
3/19/2020,Djibouti,,11.8251,42.5903,1,confirmed
3/19/2020,El Salvador,,,,1,confirmed
3/19/2020,Eswatini,,-26.5225,31.4659,1,confirmed
3/19/2020,Fiji,,,,1,confirmed
3/19/2020,Gambia,,,,1,confirmed
3/19/2020,Guinea,,9.9456,-9.6966,1,confirmed
3/19/2020,Nepal,,28.1667,84.25,1,confirmed
3/19/2020,Nicaragua,,,,1,confirmed
3/19/2020,Saint Vincent and the Grenadines,,,,1,confirmed
3/19/2020,Somalia,,5.1521,46.1996,1,confirmed
3/19/2020,Suriname,,3.9193,-56.0278,1,confirmed
3/19/2020,Togo,,8.6195,0.8248,1,confirmed
3/19/2020,Vatican City,,,,1,confirmed
3/19/2020,"Notes ^ Countries and territories, and one international conveyance where cases were diagnosed. Nationality and location of original infection may vary. In some countries, the cases cover several territories, as noted accordingly. ^ Reported confirmed cases. Actual case numbers are probably higher, but impossible to ascertain. ^ ""–"" denotes that no data is currently available for that territory, not that the value is zero. ^ Includes clinically diagnosed cases and deaths from 12 February 2020 and onwards in the province of Hubei. ^ Starting 27 Feb, only at-risk people showing symptoms have been tested.[2][3] ^ Due to a shortage of resources, testing is restricted to only severe cases. [5] The World Health Organization estimates that the true toll in Iran may be as much as five times higher due to lack of testing.[6] ^ Includes all dependencies cases in Guam, Puerto Rico and Virgin Islands, in addition to cases identified on the Grand Princess. ^ Includes all cases overseas in regions of French Guiana, Guadeloupe, Martinique, Mayotte and Réunion, and in collectivities of French Polynesia, New Caledonia, Saint Barthélemy and Saint Martin. ^ While there are more positive cases in Switzerland, the figure reported here is only the number of confirmed cases. ^ Includes all cases in the British Overseas Territories of Akrotiri and Dhekelia, Bermuda, the Cayman Islands, Gibraltar and Montserrat and the Crown dependencies of Guernsey and Jersey. ^ Includes the reported cases in all 4 constituent countries of the Kingdom of the Netherlands, being the Netherlands, Aruba, Curaçao and Sint Maarten. ^ The Dutch Government",,,,0,confirmed
3/19/2020,China,,30.9756,112.2707,"3,245",death
3/19/2020,Italy,,43,12,"2,978",death
3/19/2020,Iran,,32,53,"1,284",death
3/19/2020,Spain,,40,-4,803,death
3/19/2020,Germany,,51,9,43,death
3/19/2020,United States,,,,160,death
3/19/2020,France,,46.2276,2.2137,264,death
3/19/2020,"Korea, South",,,,91,death
3/19/2020,Switzerland,,46.8182,8.2275,33,death
3/19/2020,United Kingdom,,49.3723,-2.3644,103,death
3/19/2020,Netherlands,,52.1326,5.2913,77,death
3/19/2020,Austria,,47.5162,14.5501,6,death
3/19/2020,Belgium,,50.8333,4,21,death
3/19/2020,Norway,,60.472,8.4689,7,death
3/19/2020,Sweden,,63,16,11,death
3/19/2020,Denmark,,56.2639,9.5018,6,death
3/19/2020,Japan,,36,138,32,death
3/19/2020,Malaysia,,2.5,112.5,2,death
3/19/2020,Portugal,,39.3999,-8.2245,3,death
3/19/2020,Canada,,49.2827,-123.1207,9,death
3/19/2020,Cruise Ship,,,,8,death
3/19/2020,Australia,,-33.8688,151.2093,6,death
3/19/2020,Czechia,,,,0,death
3/19/2020,Brazil,,-14.235,-51.9253,4,death
3/19/2020,Israel,,31,35,0,death
3/19/2020,Qatar,,25.3548,51.1839,0,death
3/19/2020,Greece,,39.0742,21.8243,5,death
3/19/2020,Finland,,64,26,0,death
3/19/2020,Pakistan,,30.3753,69.3451,2,death
3/19/2020,Ireland,,53.1424,-7.6921,2,death
3/19/2020,Singapore,,1.2833,103.8333,0,death
3/19/2020,Chile,,-35.6751,-71.543,0,death
3/19/2020,Luxembourg,,49.8153,6.1296,4,death
3/19/2020,Iceland,,64.9631,-19.0208,0,death
3/19/2020,Poland,,51.9194,19.1451,5,death
3/19/2020,Slovenia,,46.1512,14.9955,1,death
3/19/2020,Indonesia,,-0.7893,113.9213,25,death
3/19/2020,Romania,,45.9432,24.9668,0,death
3/19/2020,Thailand,,15,101,1,death
3/19/2020,Bahrain,,26.0275,50.55,1,death
3/19/2020,Estonia,,58.5953,25.0136,0,death
3/19/2020,Saudi Arabia,,24,45,0,death
3/19/2020,Philippines,,13,122,17,death
3/19/2020,Egypt,,26,30,6,death
3/19/2020,Hong Kong,,22.3193,114.1694,4,death
3/19/2020,Russia,,60,90,0,death
3/19/2020,Turkey,,38.9637,35.2433,2,death
3/19/2020,India,,21,78,4,death
3/19/2020,Ecuador,,-1.8312,-78.1834,3,death
3/19/2020,Iraq,,33,44,12,death
3/19/2020,South Africa,,-30.5595,22.9375,0,death
3/19/2020,Lebanon,,33.8547,35.8623,4,death
3/19/2020,Kuwait,,29.5,47.75,0,death
3/19/2020,Peru,,-9.19,-75.0152,0,death
3/19/2020,San Marino,,43.9424,12.4578,14,death
3/19/2020,United Arab Emirates,,24,54,0,death
3/19/2020,Slovakia,,48.669,19.699,0,death
3/19/2020,Armenia,,40.0691,45.0382,0,death
3/19/2020,Mexico,,23.6345,-102.5528,0,death
3/19/2020,Panama,,8.538,-80.7821,1,death
3/19/2020,Taiwan,,23.7,121,1,death
3/19/2020,Croatia,,45.1,15.2,0,death
3/19/2020,Colombia,,4.5709,-74.2973,0,death
3/19/2020,Argentina,,-38.4161,-63.6167,3,death
3/19/2020,Serbia,,44.0165,21.0059,0,death
3/19/2020,Bulgaria,,42.7339,25.4858,3,death
3/19/2020,Latvia,,56.8796,24.6032,0,death
3/19/2020,Uruguay,,-32.5228,-55.7658,0,death
3/19/2020,Vietnam,,16,108,0,death
3/19/2020,Algeria,,28.0339,1.6596,7,death
3/19/2020,Brunei,,4.5353,114.7277,0,death
3/19/2020,Hungary,,47.1625,19.5033,1,death
3/19/2020,Costa Rica,,9.7489,-83.7534,1,death
3/19/2020,Albania,,41.1533,20.1683,2,death
3/19/2020,Cyprus,,35.1264,33.4299,0,death
3/19/2020,Morocco,,31.7917,-7.0926,2,death
3/19/2020,Jordan,,31.24,36.51,0,death
3/19/2020,Andorra,,42.5063,1.5218,0,death
3/19/2020,Sri Lanka,,7,81,0,death
3/19/2020,Belarus,,53.7098,27.9534,0,death
3/19/2020,North Macedonia,,41.6086,21.7453,0,death
3/19/2020,Malta,,35.9375,14.3754,0,death
3/19/2020,occupied Palestinian territory,,,,0,death
3/19/2020,Bosnia and Herzegovina,,43.9159,17.6791,0,death
3/19/2020,Kazakhstan,,48.0196,66.9237,0,death
3/19/2020,Georgia,,42.3154,43.3569,0,death
3/19/2020,Oman,,21,57,0,death
3/19/2020,Cambodia,,11.55,104.9167,0,death
3/19/2020,Lithuania,,55.1694,23.8813,0,death
3/19/2020,Moldova,,47.4116,28.3699,1,death
3/19/2020,Senegal,,14.4974,-14.4524,0,death
3/19/2020,Venezuela,,6.4238,-66.5897,0,death
3/19/2020,Azerbaijan,,40.1431,47.5769,1,death
3/19/2020,Dominican Republic,,18.7357,-70.1627,2,death
3/19/2020,Tunisia,,34,9,0,death
3/19/2020,Liechtenstein,,47.14,9.55,0,death
3/19/2020,New Zealand,,-40.9006,174.886,0,death
3/19/2020,Burkina Faso,,12.2383,-1.5616,1,death
3/19/2020,Uzbekistan,,41.3775,64.5853,0,death
3/19/2020,Afghanistan,,33,65,0,death
3/19/2020,Cyprus,,,,0,death
3/19/2020,Bangladesh,,23.685,90.3563,1,death
3/19/2020,China,,30.9756,112.2707,0,death
3/19/2020,Ukraine,,48.3794,31.1656,2,death
3/19/2020,Bolivia,,-16.2902,-63.5887,0,death
3/19/2020,Jamaica,,18.1096,-77.2975,1,death
3/19/2020,DR Congo,,,,0,death
3/19/2020,Cameroon,,3.848,11.5021,0,death
3/19/2020,Maldives,,3.2028,73.2207,0,death
3/19/2020,Kosovo,,42.6026,20.903,0,death
3/19/2020,Honduras,,15.2,-86.2419,0,death
3/19/2020,Cuba,,22,-80,1,death
3/19/2020,Paraguay,,-23.4425,-58.4438,0,death
3/19/2020,Rwanda,,-1.9403,29.8739,0,death
3/19/2020,Ghana,,7.9465,-1.0232,0,death
3/19/2020,"Cote d'Ivoire",,,,0,death
3/19/2020,Monaco,,43.7333,7.4167,0,death
3/19/2020,Trinidad and Tobago,,10.6918,-61.2225,0,death
3/19/2020,Guatemala,,15.7835,-90.2308,1,death
3/19/2020,Montenegro,,42.5,19.3,0,death
3/19/2020,Nigeria,,9.082,8.6753,0,death
3/19/2020,Kenya,,-0.0236,37.9062,0,death
3/19/2020,Ethiopia,,9.145,40.4897,0,death
3/19/2020,Mongolia,,46.8625,103.8467,0,death
3/19/2020,Seychelles,,-4.6796,55.492,0,death
3/19/2020,Tanzania,,-6.369,34.8888,0,death
3/19/2020,Equatorial Guinea,,1.5,10,0,death
3/19/2020,Guyana,,5,-58.75,1,death
3/19/2020,Gabon,,-0.8037,11.6094,0,death
3/19/2020,Kyrgyzstan,,41.2044,74.7661,0,death
3/19/2020,Mauritius,,-20.2,57.5,0,death
3/19/2020,Barbados,,13.1939,-59.5432,0,death
3/19/2020,Benin,,9.3077,2.3158,0,death
3/19/2020,Liberia,,6.4281,-9.4295,0,death
3/19/2020,Mauritania,,21.0079,10.9408,0,death
3/19/2020,Namibia,,-22.9576,18.4904,0,death
3/19/2020,Saint Lucia,,13.9094,-60.9789,0,death
3/19/2020,Sudan,,12.8628,30.2176,1,death
3/19/2020,Zambia,,-15.4167,28.2833,0,death
3/19/2020,Antigua and Barbuda,,17.0608,-61.7964,0,death
3/19/2020,The Bahamas,,,,0,death
3/19/2020,Bhutan,,27.5142,90.4336,0,death
3/19/2020,Chad,,,,0,death
3/19/2020,Central African Republic,,6.6111,20.9394,0,death
3/19/2020,Republic of the Congo,,,,0,death
3/19/2020,Djibouti,,11.8251,42.5903,0,death
3/19/2020,El Salvador,,,,0,death
3/19/2020,Eswatini,,-26.5225,31.4659,0,death
3/19/2020,Fiji,,,,0,death
3/19/2020,Gambia,,,,0,death
3/19/2020,Guinea,,9.9456,-9.6966,0,death
3/19/2020,Nepal,,28.1667,84.25,0,death
3/19/2020,Nicaragua,,,,0,death
3/19/2020,Saint Vincent and the Grenadines,,,,0,death
3/19/2020,Somalia,,5.1521,46.1996,0,death
3/19/2020,Suriname,,3.9193,-56.0278,0,death
3/19/2020,Togo,,8.6195,0.8248,0,death
3/19/2020,Vatican City,,,,0,death
3/19/2020,"Notes ^ Countries and territories, and one international conveyance where cases were diagnosed. Nationality and location of original infection may vary. In some countries, the cases cover several territories, as noted accordingly. ^ Reported confirmed cases. Actual case numbers are probably higher, but impossible to ascertain. ^ ""–"" denotes that no data is currently available for that territory, not that the value is zero. ^ Includes clinically diagnosed cases and deaths from 12 February 2020 and onwards in the province of Hubei. ^ Starting 27 Feb, only at-risk people showing symptoms have been tested.[2][3] ^ Due to a shortage of resources, testing is restricted to only severe cases. [5] The World Health Organization estimates that the true toll in Iran may be as much as five times higher due to lack of testing.[6] ^ Includes all dependencies cases in Guam, Puerto Rico and Virgin Islands, in addition to cases identified on the Grand Princess. ^ Includes all cases overseas in regions of French Guiana, Guadeloupe, Martinique, Mayotte and Réunion, and in collectivities of French Polynesia, New Caledonia, Saint Barthélemy and Saint Martin. ^ While there are more positive cases in Switzerland, the figure reported here is only the number of confirmed cases. ^ Includes all cases in the British Overseas Territories of Akrotiri and Dhekelia, Bermuda, the Cayman Islands, Gibraltar and Montserrat and the Crown dependencies of Guernsey and Jersey. ^ Includes the reported cases in all 4 constituent countries of the Kingdom of the Netherlands, being the Netherlands, Aruba, Curaçao and Sint Maarten. ^ The Dutch Government",,,,0,death
3/19/2020,China,,30.9756,112.2707,"70,420",recovered
3/19/2020,Italy,,43,12,"4,025",recovered
3/19/2020,Iran,,32,53,"5,710",recovered
3/19/2020,Spain,,40,-4,"1,107",recovered
3/19/2020,Germany,,51,9,113,recovered
3/19/2020,United States,,,,108,recovered
3/19/2020,France,,46.2276,2.2137,602,recovered
3/19/2020,"Korea, South",,,,"1,947",recovered
3/19/2020,Switzerland,,46.8182,8.2275,15,recovered
3/19/2020,United Kingdom,,49.3723,-2.3644,65,recovered
3/19/2020,Netherlands,,52.1326,5.2913,–,recovered
3/19/2020,Austria,,47.5162,14.5501,9,recovered
3/19/2020,Belgium,,50.8333,4,31,recovered
3/19/2020,Norway,,60.472,8.4689,1,recovered
3/19/2020,Sweden,,63,16,16,recovered
3/19/2020,Denmark,,56.2639,9.5018,–,recovered
3/19/2020,Japan,,36,138,191,recovered
3/19/2020,Malaysia,,2.5,112.5,75,recovered
3/19/2020,Portugal,,39.3999,-8.2245,3,recovered
3/19/2020,Canada,,49.2827,-123.1207,11,recovered
3/19/2020,Cruise Ship,,,,551,recovered
3/19/2020,Australia,,-33.8688,151.2093,46,recovered
3/19/2020,Czechia,,,,3,recovered
3/19/2020,Brazil,,-14.235,-51.9253,2,recovered
3/19/2020,Israel,,31,35,12,recovered
3/19/2020,Qatar,,25.3548,51.1839,4,recovered
3/19/2020,Greece,,39.0742,21.8243,14,recovered
3/19/2020,Finland,,64,26,10,recovered
3/19/2020,Pakistan,,30.3753,69.3451,13,recovered
3/19/2020,Ireland,,53.1424,-7.6921,5,recovered
3/19/2020,Singapore,,1.2833,103.8333,124,recovered
3/19/2020,Chile,,-35.6751,-71.543,0,recovered
3/19/2020,Luxembourg,,49.8153,6.1296,0,recovered
3/19/2020,Iceland,,64.9631,-19.0208,5,recovered
3/19/2020,Poland,,51.9194,19.1451,13,recovered
3/19/2020,Slovenia,,46.1512,14.9955,0,recovered
3/19/2020,Indonesia,,-0.7893,113.9213,15,recovered
3/19/2020,Romania,,45.9432,24.9668,25,recovered
3/19/2020,Thailand,,15,101,42,recovered
3/19/2020,Bahrain,,26.0275,50.55,100,recovered
3/19/2020,Estonia,,58.5953,25.0136,1,recovered
3/19/2020,Saudi Arabia,,24,45,8,recovered
3/19/2020,Philippines,,13,122,8,recovered
3/19/2020,Egypt,,26,30,32,recovered
3/19/2020,Hong Kong,,22.3193,114.1694,98,recovered
3/19/2020,Russia,,60,90,5,recovered
3/19/2020,Turkey,,38.9637,35.2433,0,recovered
3/19/2020,India,,21,78,20,recovered
3/19/2020,Ecuador,,-1.8312,-78.1834,1,recovered
3/19/2020,Iraq,,33,44,41,recovered
3/19/2020,South Africa,,-30.5595,22.9375,0,recovered
3/19/2020,Lebanon,,33.8547,35.8623,4,recovered
3/19/2020,Kuwait,,29.5,47.75,18,recovered
3/19/2020,Peru,,-9.19,-75.0152,1,recovered
3/19/2020,San Marino,,43.9424,12.4578,4,recovered
3/19/2020,United Arab Emirates,,24,54,31,recovered
3/19/2020,Slovakia,,48.669,19.699,0,recovered
3/19/2020,Armenia,,40.0691,45.0382,1,recovered
3/19/2020,Mexico,,23.6345,-102.5528,4,recovered
3/19/2020,Panama,,8.538,-80.7821,0,recovered
3/19/2020,Taiwan,,23.7,121,26,recovered
3/19/2020,Croatia,,45.1,15.2,5,recovered
3/19/2020,Colombia,,4.5709,-74.2973,1,recovered
3/19/2020,Argentina,,-38.4161,-63.6167,3,recovered
3/19/2020,Serbia,,44.0165,21.0059,1,recovered
3/19/2020,Bulgaria,,42.7339,25.4858,0,recovered
3/19/2020,Latvia,,56.8796,24.6032,1,recovered
3/19/2020,Uruguay,,-32.5228,-55.7658,0,recovered
3/19/2020,Vietnam,,16,108,16,recovered
3/19/2020,Algeria,,28.0339,1.6596,32,recovered
3/19/2020,Brunei,,4.5353,114.7277,0,recovered
3/19/2020,Hungary,,47.1625,19.5033,2,recovered
3/19/2020,Costa Rica,,9.7489,-83.7534,0,recovered
3/19/2020,Albania,,41.1533,20.1683,0,recovered
3/19/2020,Cyprus,,35.1264,33.4299,0,recovered
3/19/2020,Morocco,,31.7917,-7.0926,1,recovered
3/19/2020,Jordan,,31.24,36.51,1,recovered
3/19/2020,Andorra,,42.5063,1.5218,1,recovered
3/19/2020,Sri Lanka,,7,81,3,recovered
3/19/2020,Belarus,,53.7098,27.9534,5,recovered
3/19/2020,North Macedonia,,41.6086,21.7453,1,recovered
3/19/2020,Malta,,35.9375,14.3754,2,recovered
3/19/2020,occupied Palestinian territory,,,,0,recovered
3/19/2020,Bosnia and Herzegovina,,43.9159,17.6791,2,recovered
3/19/2020,Kazakhstan,,48.0196,66.9237,0,recovered
3/19/2020,Georgia,,42.3154,43.3569,1,recovered
3/19/2020,Oman,,21,57,13,recovered
3/19/2020,Cambodia,,11.55,104.9167,1,recovered
3/19/2020,Lithuania,,55.1694,23.8813,1,recovered
3/19/2020,Moldova,,47.4116,28.3699,1,recovered
3/19/2020,Senegal,,14.4974,-14.4524,2,recovered
3/19/2020,Venezuela,,6.4238,-66.5897,0,recovered
3/19/2020,Azerbaijan,,40.1431,47.5769,10,recovered
3/19/2020,Dominican Republic,,18.7357,-70.1627,0,recovered
3/19/2020,Tunisia,,34,9,1,recovered
3/19/2020,Liechtenstein,,47.14,9.55,0,recovered
3/19/2020,New Zealand,,-40.9006,174.886,0,recovered
3/19/2020,Burkina Faso,,12.2383,-1.5616,0,recovered
3/19/2020,Uzbekistan,,41.3775,64.5853,0,recovered
3/19/2020,Afghanistan,,33,65,1,recovered
3/19/2020,Cyprus,,,,0,recovered
3/19/2020,Bangladesh,,23.685,90.3563,3,recovered
3/19/2020,China,,30.9756,112.2707,10,recovered
3/19/2020,Ukraine,,48.3794,31.1656,0,recovered
3/19/2020,Bolivia,,-16.2902,-63.5887,0,recovered
3/19/2020,Jamaica,,18.1096,-77.2975,2,recovered
3/19/2020,DR Congo,,,,0,recovered
3/19/2020,Cameroon,,3.848,11.5021,0,recovered
3/19/2020,Maldives,,3.2028,73.2207,0,recovered
3/19/2020,Kosovo,,42.6026,20.903,0,recovered
3/19/2020,Honduras,,15.2,-86.2419,0,recovered
3/19/2020,Cuba,,22,-80,0,recovered
3/19/2020,Paraguay,,-23.4425,-58.4438,0,recovered
3/19/2020,Rwanda,,-1.9403,29.8739,0,recovered
3/19/2020,Ghana,,7.9465,-1.0232,0,recovered
3/19/2020,"Cote d'Ivoire",,,,1,recovered
3/19/2020,Monaco,,43.7333,7.4167,0,recovered
3/19/2020,Trinidad and Tobago,,10.6918,-61.2225,0,recovered
3/19/2020,Guatemala,,15.7835,-90.2308,0,recovered
3/19/2020,Montenegro,,42.5,19.3,0,recovered
3/19/2020,Nigeria,,9.082,8.6753,1,recovered
3/19/2020,Kenya,,-0.0236,37.9062,0,recovered
3/19/2020,Ethiopia,,9.145,40.4897,0,recovered
3/19/2020,Mongolia,,46.8625,103.8467,0,recovered
3/19/2020,Seychelles,,-4.6796,55.492,0,recovered
3/19/2020,Tanzania,,-6.369,34.8888,0,recovered
3/19/2020,Equatorial Guinea,,1.5,10,0,recovered
3/19/2020,Guyana,,5,-58.75,0,recovered
3/19/2020,Gabon,,-0.8037,11.6094,0,recovered
3/19/2020,Kyrgyzstan,,41.2044,74.7661,0,recovered
3/19/2020,Mauritius,,-20.2,57.5,0,recovered
3/19/2020,Barbados,,13.1939,-59.5432,0,recovered
3/19/2020,Benin,,9.3077,2.3158,0,recovered
3/19/2020,Liberia,,6.4281,-9.4295,0,recovered
3/19/2020,Mauritania,,21.0079,10.9408,0,recovered
3/19/2020,Namibia,,-22.9576,18.4904,0,recovered
3/19/2020,Saint Lucia,,13.9094,-60.9789,0,recovered
3/19/2020,Sudan,,12.8628,30.2176,0,recovered
3/19/2020,Zambia,,-15.4167,28.2833,0,recovered
3/19/2020,Antigua and Barbuda,,17.0608,-61.7964,0,recovered
3/19/2020,The Bahamas,,,,0,recovered
3/19/2020,Bhutan,,27.5142,90.4336,0,recovered
3/19/2020,Chad,,,,0,recovered
3/19/2020,Central African Republic,,6.6111,20.9394,0,recovered
3/19/2020,Republic of the Congo,,,,0,recovered
3/19/2020,Djibouti,,11.8251,42.5903,0,recovered
3/19/2020,El Salvador,,,,0,recovered
3/19/2020,Eswatini,,-26.5225,31.4659,0,recovered
3/19/2020,Fiji,,,,0,recovered
3/19/2020,Gambia,,,,0,recovered
3/19/2020,Guinea,,9.9456,-9.6966,0,recovered
3/19/2020,Nepal,,28.1667,84.25,1,recovered
3/19/2020,Nicaragua,,,,0,recovered
3/19/2020,Saint Vincent and the Grenadines,,,,0,recovered
3/19/2020,Somalia,,5.1521,46.1996,0,recovered
3/19/2020,Suriname,,3.9193,-56.0278,0,recovered
3/19/2020,Togo,,8.6195,0.8248,0,recovered
3/19/2020,Vatican City,,,,0,recovered
3/19/2020,"Notes ^ Countries and territories, and one international conveyance where cases were diagnosed. Nationality and location of original infection may vary. In some countries, the cases cover several territories, as noted accordingly. ^ Reported confirmed cases. Actual case numbers are probably higher, but impossible to ascertain. ^ ""–"" denotes that no data is currently available for that territory, not that the value is zero. ^ Includes clinically diagnosed cases and deaths from 12 February 2020 and onwards in the province of Hubei. ^ Starting 27 Feb, only at-risk people showing symptoms have been tested.[2][3] ^ Due to a shortage of resources, testing is restricted to only severe cases. [5] The World Health Organization estimates that the true toll in Iran may be as much as five times higher due to lack of testing.[6] ^ Includes all dependencies cases in Guam, Puerto Rico and Virgin Islands, in addition to cases identified on the Grand Princess. ^ Includes all cases overseas in regions of French Guiana, Guadeloupe, Martinique, Mayotte and Réunion, and in collectivities of French Polynesia, New Caledonia, Saint Barthélemy and Saint Martin. ^ While there are more positive cases in Switzerland, the figure reported here is only the number of confirmed cases. ^ Includes all cases in the British Overseas Territories of Akrotiri and Dhekelia, Bermuda, the Cayman Islands, Gibraltar and Montserrat and the Crown dependencies of Guernsey and Jersey. ^ Includes the reported cases in all 4 constituent countries of the Kingdom of the Netherlands, being the Netherlands, Aruba, Curaçao and Sint Maarten. ^ The Dutch Government",,,,0,recovered
3/19/2020,US,Alabama,32.3182,-86.9023,52,confirmed
3/19/2020,US,Alaska,61.3707,-152.4044,9,confirmed
3/19/2020,US,American Samoa,AmericanSamoa,AmericanSamoa,0,confirmed
3/19/2020,US,Arizona,33.7298,-111.4312,27,confirmed
3/19/2020,US,Arkansas,34.9697,-92.3731,37,confirmed
3/19/2020,US,California,36.1162,-119.6816,870,confirmed
3/19/2020,US,Colorado,39.0598,-105.3111,221,confirmed
3/19/2020,US,Connecticut,41.5978,-72.7554,97,confirmed
3/19/2020,US,Delaware,39.3185,-75.5071,26,confirmed
3/19/2020,US,District of Columbia,38.8974,-77.0268,40,confirmed
3/19/2020,US,Florida,27.7663,-81.6868,330,confirmed
3/19/2020,US,Georgia,33.0406,-83.6431,199,confirmed
3/19/2020,US,Guam,13.4443,144.7937,3,confirmed
3/19/2020,US,Hawaii,21.0943,-157.4983,16,confirmed
3/19/2020,US,Idaho,44.2405,-114.4788,11,confirmed
3/19/2020,US,Illinois,40.3495,-88.9861,290,confirmed
3/19/2020,US,Indiana,39.8494,-86.2583,39,confirmed
3/19/2020,US,Iowa,42.0115,-93.2105,39,confirmed
3/19/2020,US,Kansas,38.5266,-96.7265,22,confirmed
3/19/2020,US,Kentucky,37.6681,-84.6701,35,confirmed
3/19/2020,US,Louisiana,31.1695,-91.8678,280,confirmed
3/19/2020,US,Maine,44.6939,-69.3819,43,confirmed
3/19/2020,US,Maryland,39.0639,-76.8021,85,confirmed
3/19/2020,US,Massachusetts,42.2302,-71.5301,256,confirmed
3/19/2020,US,Michigan,43.3266,-84.5361,119,confirmed
3/19/2020,US,Minnesota,45.6945,-93.9002,77,confirmed
3/19/2020,US,Mississippi,32.7416,-89.6787,36,confirmed
3/19/2020,US,Missouri,38.4561,-92.2884,24,confirmed
3/19/2020,US,Montana,46.9219,-110.4544,11,confirmed
3/19/2020,US,Nebraska,41.1254,-98.2681,29,confirmed
3/19/2020,US,Nevada,38.3135,-117.0554,84,confirmed
3/19/2020,US,New Hampshire,43.4525,-71.5639,39,confirmed
3/19/2020,US,New Jersey,40.2989,-74.521,427,confirmed
3/19/2020,US,New Mexico,34.8405,-106.2485,28,confirmed
3/19/2020,US,New York,42.1657,-74.9481,"3,083",confirmed
3/19/2020,US,North Carolina,35.6301,-79.8064,93,confirmed
3/19/2020,US,North Dakota,47.5289,-99.784,7,confirmed
3/19/2020,US,N. Mariana Islands,N.MarianaIslands,N.MarianaIslands,0,confirmed
3/19/2020,US,Ohio,40.3888,-82.7649,89,confirmed
3/19/2020,US,Oklahoma,35.5653,-96.9289,31,confirmed
3/19/2020,US,Oregon,44.572,-122.0709,88,confirmed
3/19/2020,US,Pennsylvania,40.5908,-77.2098,154,confirmed
3/19/2020,US,Puerto Rico,18.2208,-66.5901,6,confirmed
3/19/2020,US,Rhode Island,41.6809,-71.5118,33,confirmed
3/19/2020,US,South Carolina,33.8569,-80.945,60,confirmed
3/19/2020,US,South Dakota,44.2998,-99.4388,11,confirmed
3/19/2020,US,Tennessee,35.7478,-86.6923,100,confirmed
3/19/2020,US,Texas,31.0545,-97.5635,223,confirmed
3/19/2020,US,U.S. Virgin Islands,U.S.VirginIslands,U.S.VirginIslands,2,confirmed
3/19/2020,US,Utah,40.15,-111.8624,66,confirmed
3/19/2020,US,Vermont,44.0459,-72.7107,19,confirmed
3/19/2020,US,Virginia,37.7693,-78.17,79,confirmed
3/19/2020,US,Washington,47.4009,-121.4905,1187,confirmed
3/19/2020,US,West Virginia,38.4912,-80.9545,2,confirmed
3/19/2020,US,Wisconsin,44.2685,-89.6165,111,confirmed
3/19/2020,US,Wyoming,42.756,-107.3025,18,confirmed
3/19/2020,US,As of 19 March 2020 (UTC) · History of cases: United States,Asof19March2020(UTC)·Historyofcases:UnitedStates,Asof19March2020(UTC)·Historyofcases:UnitedStates,As of 19 March 2020 (UTC) · History of cases: United States,confirmed
3/19/2020,US,Alabama,32.3182,-86.9023,0,recovered
3/19/2020,US,Alaska,61.3707,-152.4044,0,recovered
3/19/2020,US,American Samoa,AmericanSamoa,AmericanSamoa,0,recovered
