ConfirmedSource,RecoveredSource,DeathsSource,Location,Country,State,Date,Confirmed,Recovered,Deaths,_TotalFlag
JHU,JHU,JHU,Gambia|total,Gambia,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/26/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/27/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/28/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,2/29/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/1/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/2/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/3/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/4/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/5/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/6/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/7/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/8/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/9/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/10/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/11/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/12/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/13/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/14/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/15/20,0,0,0,1
JHU,JHU,JHU,Gambia|total,Gambia,total,3/16/20,0,0,0,1
Multiple,Multiple,Multiple,Gambia|total,Gambia,total,3/17/20,1,0,0,1
Multiple,Multiple,Multiple,Gambia|total,Gambia,total,3/18/20,1,0,0,1
Multiple,Multiple,Multiple,Gambia|total,Gambia,total,3/19/20,1,0,0,1
Multiple,Multiple,Multiple,Gambia|total,Gambia,total,3/20/20,1,0,0,1
Multiple,Multiple,Multiple,Gambia|total,Gambia,total,3/21/20,1,0,0,1
Multiple,Multiple,Multiple,Gambia|total,Gambia,total,3/22/2020,1,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/22/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/23/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/24/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/25/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/26/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/27/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/28/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/29/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/30/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,1/31/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/1/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/2/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/3/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/4/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/5/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/6/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/7/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/8/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/9/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/26/20,1,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/27/20,1,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/28/20,1,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,2/29/20,1,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/1/20,3,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/2/20,3,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/3/20,3,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/4/20,3,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/5/20,4,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/6/20,4,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/7/20,4,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/8/20,13,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/9/20,15,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/10/20,15,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/11/20,24,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/12/20,24,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/13/20,25,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/14/20,30,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/15/20,33,0,0,1
JHU,JHU,JHU,Georgia|total,Georgia,total,3/16/20,33,1,0,1
Multiple,Multiple,Multiple,Georgia|total,Georgia,total,3/17/20,38,1,0,1
Multiple,Multiple,Multiple,Georgia|total,Georgia,total,3/18/20,40,1,0,1
Multiple,Multiple,Multiple,Georgia|total,Georgia,total,3/19/20,44,1,0,1
Multiple,Multiple,Multiple,Georgia|total,Georgia,total,3/20/20,49,1,0,1
Multiple,Multiple,Multiple,Georgia|total,Georgia,total,3/21/20,49,1,0,1
Multiple,Multiple,Multiple,Georgia|total,Georgia,total,3/22/2020,54,3,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/22/20,0,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/23/20,0,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/24/20,0,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/25/20,0,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/26/20,0,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/27/20,1,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/28/20,4,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/29/20,4,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/30/20,4,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,1/31/20,5,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/1/20,8,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/2/20,10,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/3/20,12,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/4/20,12,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/5/20,12,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/6/20,12,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/7/20,13,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/8/20,13,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/9/20,14,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/10/20,14,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/11/20,16,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/12/20,16,0,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/13/20,16,1,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/14/20,16,1,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/15/20,16,1,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/16/20,16,1,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/17/20,16,1,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/18/20,16,12,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/19/20,16,12,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/20/20,16,12,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/21/20,16,14,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/22/20,16,14,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/23/20,16,14,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/24/20,16,14,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/25/20,17,14,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/26/20,27,15,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/27/20,46,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/28/20,48,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,2/29/20,79,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/1/20,130,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/2/20,159,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/3/20,196,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/4/20,262,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/5/20,482,16,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/6/20,670,17,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/7/20,799,18,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/8/20,1040,18,0,1
JHU,JHU,JHU,Germany|total,Germany,total,3/9/20,1176,18,2,1
JHU,JHU,JHU,Germany|total,Germany,total,3/10/20,1457,18,2,1
JHU,JHU,JHU,Germany|total,Germany,total,3/11/20,1908,25,3,1
JHU,JHU,JHU,Germany|total,Germany,total,3/12/20,2078,25,3,1
JHU,JHU,JHU,Germany|total,Germany,total,3/13/20,3675,46,7,1
JHU,JHU,JHU,Germany|total,Germany,total,3/14/20,4585,46,9,1
JHU,JHU,JHU,Germany|total,Germany,total,3/15/20,5795,46,11,1
JHU,JHU,JHU,Germany|total,Germany,total,3/16/20,7272,67,17,1
WikiCountry,WikiCountry,World,Germany|total,Germany,total,3/17/20,12327,71,28,1
Multiple,Multiple,Multiple,Germany|total,Germany,total,3/18/20,15320,105,44,1
Multiple,Multiple,World,Germany|total,Germany,total,3/19/20,19848,115,68,1
Multiple,Multiple,World,Germany|total,Germany,total,3/20/20,22364,180,84,1
Multiple,Multiple,Multiple,Germany|total,Germany,total,3/21/20,22364,239,84,1
Multiple,Multiple,Multiple,Germany|total,Germany,total,3/22/2020,"24,852",266,94,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/22/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/23/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/24/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/25/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/26/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/27/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/28/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/29/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/30/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,1/31/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/1/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/2/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/3/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/4/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/5/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/6/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/7/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/8/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/9/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/26/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/27/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/28/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,2/29/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/1/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/2/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/3/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/4/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/5/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/6/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/7/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/8/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/9/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/10/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/11/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/12/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/13/20,0,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/14/20,3,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/15/20,6,0,0,1
JHU,JHU,JHU,Ghana|total,Ghana,total,3/16/20,6,0,0,1
Multiple,Multiple,Multiple,Ghana|total,Ghana,total,3/17/20,7,0,0,1
Multiple,Multiple,Multiple,Ghana|total,Ghana,total,3/18/20,11,0,0,1
Multiple,Multiple,Multiple,Ghana|total,Ghana,total,3/19/20,16,0,0,1
Multiple,Multiple,World,Ghana|total,Ghana,total,3/20/20,21,0,1,1
Multiple,Multiple,Multiple,Ghana|total,Ghana,total,3/21/20,21,0,1,1
Multiple,Multiple,Multiple,Ghana|total,Ghana,total,3/22/2020,21,0,1,1
World,World,Multiple,Gibraltar|total,Gibraltar,total,3/17/20,8,2,0,1
Multiple,Multiple,Multiple,Gibraltar|total,Gibraltar,total,3/18/20,10,2,0,1
Multiple,Multiple,Multiple,Gibraltar|total,Gibraltar,total,3/19/20,10,2,0,1
Multiple,Multiple,Multiple,Gibraltar|total,Gibraltar,total,3/20/20,10,2,0,1
Multiple,Multiple,Multiple,Gibraltar|total,Gibraltar,total,3/21/20,10,2,0,1
Multiple,Multiple,Multiple,Gibraltar|total,Gibraltar,total,3/22/2020,15,2,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/22/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/23/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/24/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/25/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/26/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/27/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/28/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/29/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/30/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,1/31/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/1/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/2/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/3/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/4/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/5/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/6/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/7/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/8/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/9/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/26/20,1,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/27/20,3,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/28/20,4,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,2/29/20,4,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/1/20,7,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/2/20,7,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/3/20,7,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/4/20,9,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/5/20,31,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/6/20,45,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/7/20,46,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/8/20,73,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/9/20,73,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/10/20,89,0,0,1
JHU,JHU,JHU,Greece|total,Greece,total,3/11/20,99,0,1,1
JHU,JHU,JHU,Greece|total,Greece,total,3/12/20,99,0,1,1
JHU,JHU,JHU,Greece|total,Greece,total,3/13/20,190,0,1,1
JHU,JHU,JHU,Greece|total,Greece,total,3/14/20,228,8,3,1
JHU,JHU,JHU,Greece|total,Greece,total,3/15/20,331,8,4,1
JHU,JHU,JHU,Greece|total,Greece,total,3/16/20,331,8,4,1
World,World,Multiple,Greece|total,Greece,total,3/17/20,418,14,5,1
Multiple,Multiple,Multiple,Greece|total,Greece,total,3/18/20,464,14,6,1
Multiple,Multiple,World,Greece|total,Greece,total,3/19/20,495,19,10,1
Multiple,Multiple,World,Greece|total,Greece,total,3/20/20,530,19,13,1
Multiple,Multiple,Multiple,Greece|total,Greece,total,3/21/20,530,19,13,1
Multiple,Multiple,Multiple,Greece|total,Greece,total,3/22/2020,624,19,15,1
World,World,World,Greenland|total,Greenland,total,3/17/20,2,0,0,1
Multiple,Multiple,Multiple,Greenland|total,Greenland,total,3/18/20,2,0,0,1
World,World,World,Greenland|total,Greenland,total,3/19/20,2,0,0,1
World,World,World,Greenland|total,Greenland,total,3/20/20,2,0,0,1
World,World,World,Greenland|total,Greenland,total,3/21/20,2,0,0,1
World,World,World,Greenland|total,Greenland,total,3/22/2020,2,0,0,1
World,World,World,Guadeloupe|total,Guadeloupe,total,3/17/20,33,0,0,1
Multiple,Multiple,Multiple,Guadeloupe|total,Guadeloupe,total,3/18/20,33,0,0,1
World,World,World,Guadeloupe|total,Guadeloupe,total,3/19/20,51,0,1,1
World,World,World,Guadeloupe|total,Guadeloupe,total,3/20/20,56,0,1,1
World,World,World,Guadeloupe|total,Guadeloupe,total,3/21/20,56,0,1,1
World,World,World,Guadeloupe|total,Guadeloupe,total,3/22/2020,56,0,1,1
World,World,World,Guam|total,Guam,total,3/17/20,8,0,0,1
Multiple,Multiple,Multiple,Guam|total,Guam,total,3/18/20,12,0,0,1
World,World,World,Guam|total,Guam,total,3/19/20,14,0,0,1
World,World,World,Guam|total,Guam,total,3/20/20,15,0,0,1
World,World,World,Guam|total,Guam,total,3/21/20,15,0,0,1
World,World,World,Guam|total,Guam,total,3/22/2020,27,0,1,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/22/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/23/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/24/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/25/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/26/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/27/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/28/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/29/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/30/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,1/31/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/1/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/2/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/3/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/4/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/5/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/6/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/7/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/8/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/9/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/10/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/11/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/12/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/13/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/14/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/15/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/16/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/17/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/18/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/19/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/20/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/21/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/22/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/23/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/24/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/25/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/26/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/27/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/28/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,2/29/20,0,0,0,1
JHU,JHU,JHU,Guatemala|total,Guatemala,total,3/1/20,0,0,0,1
